"_ano_pesquisa","dimensao","cargo_atual","setor","valor","qtd_respondentes"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Setor de Energia","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Setor Alimentício","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Internet/Ecommerce","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Telecomunicação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Dados/Data Analyst","Setor Automotivo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Outra Opção","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Seguros ou Previdência","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Arquiteto de Dados/Data Architect","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Farmaceutico","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Setor de Energia","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Marketing","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Outra Opção","Setor Imobiliário/ Construção Civil","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Farmaceutico","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Seguros ou Previdência","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outra Opção","Setor Automotivo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Internet/Ecommerce","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Telecomunicação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Alimentício","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Farmaceutico","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Seguros ou Previdência","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Arquiteto de Dados/Data Architect","Setor de Energia","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Indústria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Setor de Energia","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Professor/Pesquisador","Setor Público","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outra Opção","Varejo","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outras Engenharias (não inclui dev)","Outra Opção","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Seguros ou Previdência","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Filantropia/ONG's","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Setor Farmaceutico","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Setor Farmaceutico","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Finanças ou Bancos","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Indústria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Agronegócios","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analytics Engineer","Seguros ou Previdência","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Setor Farmaceutico","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Farmaceutico","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Setor Alimentício","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Suporte/Analista Técnico","Seguros ou Previdência","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de Dados/Data Analyst","Telecomunicação","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Entretenimento ou Esportes","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Estatístico","Área de Consultoria","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Outras Engenharias (não inclui dev)","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Arquiteto de Dados/Data Architect","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Varejo","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Marketing","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Suporte/Analista Técnico","Indústria","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Telecomunicação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Indústria","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Seguros ou Previdência","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2025","prioridade_empresa_ia",,"Tecnologia/Fábrica de Software","Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","50"
"2025","prioridade_empresa_ia",,"Tecnologia/Fábrica de Software","Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).","45"
"2025","prioridade_empresa_ia",,"Finanças ou Bancos","Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","40"
"2025","prioridade_empresa_ia",,"Finanças ou Bancos","Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).","30"
"2025","prioridade_empresa_ia",,"Área de Consultoria","Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).","25"
"2025","prioridade_empresa_ia",,"Área de Consultoria","Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","22"
"2025","prioridade_empresa_ia",,"Indústria","Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","20"
"2025","prioridade_empresa_ia",,"Varejo","Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","19"
"2025","prioridade_empresa_ia",,"Tecnologia/Fábrica de Software","Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","19"
"2025","prioridade_empresa_ia",,"Outra Opção","Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","18"
"2025","prioridade_empresa_ia",,"Finanças ou Bancos","Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","16"
"2025","prioridade_empresa_ia",,"Indústria","Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","15"
"2025","prioridade_empresa_ia",,"Educação","Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","15"
"2025","prioridade_empresa_ia",,"Varejo","Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","14"
"2025","prioridade_empresa_ia",,"Outra Opção","Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","13"
"2025","prioridade_empresa_ia",,"Área de Consultoria","Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","13"
